cod_ibge,municipio,ano,nascimentos,obitos,populacao,saldo_natural,natalidade_por_mil,mortalidade_por_mil,crescimento_natural_por_mil
2303931,Choró - CE,2023,130,63,,67,,,
2303931,Choró - CE,2024,124,72,12380.0,52,10.016155088852988,5.81583198707593,4.20032310177706
2303956,Chorozinho - CE,2014,324,102,19189.0,222,16.8846735108656,5.315545364531763,11.569128146333837
2303956,Chorozinho - CE,2015,319,122,19192.0,197,16.621508962067526,6.356815339724886,10.264693622342643
2303956,Chorozinho - CE,2016,261,116,19194.0,145,13.597999374804626,6.0435552776909445,7.554444097113681
2303956,Chorozinho - CE,2017,226,128,19197.0,98,11.772672813460435,6.667708496119185,5.104964317341252
2303956,Chorozinho - CE,2018,299,134,19345.0,165,15.4561902300336,6.9268544843628845,8.529335745670716
2303956,Chorozinho - CE,2019,316,118,20264.0,198,15.594157125937624,5.823134622976707,9.771022502960916
2303956,Chorozinho - CE,2020,279,139,20274.0,140,13.761467889908257,6.856071816119167,6.90539607378909
2303956,Chorozinho - CE,2021,258,173,20286.0,85,12.718130730553092,8.528048900719709,4.190081829833383
2303956,Chorozinho - CE,2022,194,148,,46,,,
2303956,Chorozinho - CE,2023,217,104,,113,,,
2303956,Chorozinho - CE,2024,228,130,20763.0,98,10.9810720994076,6.2611376005394215,4.719934498868179
2304004,Coreaú - CE,2014,294,126,22773.0,168,12.910025029640364,5.53286786984587,7.377157159794494
2304004,Coreaú - CE,2015,334,137,22889.0,197,14.59216217397003,5.985407837826029,8.606754336143998
2304004,Coreaú - CE,2016,323,140,23000.0,183,14.043478260869565,6.08695652173913,7.9565217391304355
2304004,Coreaú - CE,2017,303,139,23107.0,164,13.112909507941316,6.0154931406067425,7.097416367334574
2304004,Coreaú - CE,2018,335,150,23258.0,185,14.403646057270617,6.449393756986844,7.954252300283774
2304004,Coreaú - CE,2019,300,148,23136.0,152,12.966804979253112,6.396957123098201,6.56984785615491
2304004,Coreaú - CE,2020,317,160,23239.0,157,13.640862343474332,6.884977838977581,6.755884504496751
2304004,Coreaú - CE,2021,280,176,23340.0,104,11.996572407883463,7.540702656383891,4.455869751499571
2304004,Coreaú - CE,2022,261,168,,93,,,
2304004,Coreaú - CE,2023,257,133,,124,,,
2304004,Coreaú - CE,2024,251,135,21438.0,116,11.708181733370651,6.297229219143577,5.410952514227073
2304103,Crateús - CE,2014,1024,520,74188.0,504,13.802771337682644,7.009219819916967,6.7935515177656765
2304103,Crateús - CE,2015,1133,516,74271.0,617,15.254944729436792,6.94752999151755,8.307414737919242
2304103,Crateús - CE,2016,981,547,74350.0,434,13.194351042367183,7.357094821788836,5.837256220578346
2304103,Crateús - CE,2017,929,587,74426.0,342,12.48219708166501,7.887028726520302,4.595168355144708
2304103,Crateús - CE,2018,1088,574,74982.0,514,14.510149102451257,7.655170574271159,6.854978528180096
2304103,Crateús - CE,2019,1094,597,75074.0,497,14.57228867517383,7.9521538748434875,6.620134800330341
2304103,Crateús - CE,2020,1023,666,75159.0,357,13.611144373927274,8.861214225841216,4.749930148086057
2304103,Crateús - CE,2021,957,660,75241.0,297,12.719129198176526,8.771813240121741,3.9473159580547836
2304103,Crateús - CE,2022,928,667,,261,,,
2304103,Crateús - CE,2023,907,582,,325,,,
2304103,Crateús - CE,2024,866,624,79809.0,242,10.850906539362729,7.818667067623953,3.0322394717387766
2304202,Crato - CE,2014,2214,803,127657.0,1411,17.343349757553444,6.290293520919339,11.053056236634106
2304202,Crato - CE,2015,2151,816,128680.0,1335,16.71588436431458,6.341311781162574,10.374572583152004
2304202,Crato - CE,2016,2037,859,129662.0,1178,15.710076969351082,6.6249170921318505,9.085159877219231
2304202,Crato - CE,2017,2067,910,130604.0,1157,15.826467795779608,6.967627331475299,8.85884046430431
2304202,Crato - CE,2018,2181,805,131372.0,1376,16.60171117133027,6.127637548336024,10.474073622994245
2304202,Crato - CE,2019,2109,924,132123.0,1185,15.962398673962898,6.993483345064826,8.968915328898072
2304202,Crato - CE,2020,1981,982,133031.0,999,14.891265945531492,7.381738091121618,7.509527854409875
2304202,Crato - CE,2021,1936,912,133913.0,1024,14.457147551021933,6.810391821555786,7.646755729466146
2304202,Crato - CE,2022,1742,966,,776,,,
2304202,Crato - CE,2023,1716,872,,844,,,
2304202,Crato - CE,2024,1700,954,138232.0,746,12.298165403090456,6.901441055616645,5.396724347473812
2304236,Croatá - CE,2014,223,121,17650.0,102,12.634560906515581,6.855524079320113,5.779036827195467
2304236,Croatá - CE,2015,239,120,17728.0,119,13.48149819494585,6.768953068592058,6.712545126353791
2304236,Croatá - CE,2016,187,107,17802.0,80,10.504437703628806,6.010560611167284,4.4938770924615214
2304236,Croatá - CE,2017,186,127,17874.0,59,10.406176569318564,7.105292603782029,3.3008839655365336
2304236,Croatá - CE,2018,219,125,17994.0,94,12.170723574524843,6.946760031121485,5.223963543403357
2304236,Croatá - CE,2019,275,137,18063.0,138,15.224492055583237,7.584565133145103,7.639926922438133
2304236,Croatá - CE,2020,254,133,18133.0,121,14.00761043401533,7.334693652456847,6.6729167815584844
2304236,Croatá - CE,2021,255,151,18201.0,104,14.010219218724247,8.296247458930829,5.713971759793418
2304236,Croatá - CE,2022,212,162,,50,,,
2304236,Croatá - CE,2023,209,151,,58,,,
2304236,Croatá - CE,2024,199,135,18007.0,64,11.051257844171712,7.497084467151663,3.5541733770200477
2304251,Cruz - CE,2014,329,111,23514.0,218,13.991664540273879,4.720591987751978,9.271072552521902
2304251,Cruz - CE,2015,373,145,23677.0,228,15.753685010769944,6.1240866663851,9.629598344384847
2304251,Cruz - CE,2016,399,132,23833.0,267,16.74149288801242,5.538539000545462,11.202953887466958
2304251,Cruz - CE,2017,401,143,23983.0,258,16.720176791894257,5.962556811074512,10.757619980819747
2304251,Cruz - CE,2018,464,137,24131.0,327,19.228378434379017,5.677344494633459,13.551033939745556
2304251,Cruz - CE,2019,476,167,24827.0,309,19.17267491037983,6.726547710154267,12.446127200225561
2304251,Cruz - CE,2020,423,150,24977.0,273,16.935580734275536,6.005525083076431,10.930055651199103
2304251,Cruz - CE,2021,422,196,25121.0,226,16.79869431949365,7.802237172087098,8.996457147406552
2304251,Cruz - CE,2022,408,189,,219,,,
2304251,Cruz - CE,2023,451,175,,276,,,
2304251,Cruz - CE,2024,457,207,31847.0,250,14.349860269413131,6.499827299274656,7.850032970138475
2304269,Deputado Irapuan Pinheiro - CE,2014,83,61,9403.0,22,8.82697011592045,6.487291290013825,2.3396788259066255
2304269,Deputado Irapuan Pinheiro - CE,2015,88,61,9444.0,27,9.318085556967388,6.459127488352393,2.8589580686149936
2304269,Deputado Irapuan Pinheiro - CE,2016,76,64,9483.0,12,8.014341453126649,6.74891911842244,1.2654223347042075
2304269,Deputado Irapuan Pinheiro - CE,2017,85,75,9521.0,10,8.927633651927318,7.877323810524104,1.050309841403214
2304269,Deputado Irapuan Pinheiro - CE,2018,98,78,9585.0,20,10.224308815858112,8.137715179968701,2.0865936358894106
2304269,Deputado Irapuan Pinheiro - CE,2019,86,87,9625.0,-1,8.935064935064934,9.03896103896104,-0.1038961038961039
2304269,Deputado Irapuan Pinheiro - CE,2020,77,76,9662.0,1,7.969364520803147,7.865866280273236,0.103498240529911
2304269,Deputado Irapuan Pinheiro - CE,2021,89,80,9698.0,9,9.17714992782017,8.249123530624871,0.928026397195298
2304269,Deputado Irapuan Pinheiro - CE,2022,91,75,,16,,,
2304269,Deputado Irapuan Pinheiro - CE,2023,85,76,,9,,,
2304269,Deputado Irapuan Pinheiro - CE,2024,86,61,9172.0,25,9.376362843436546,6.650675970344527,2.725686873092019
2304277,Ereré - CE,2014,91,39,7073.0,52,12.865827795843348,5.513926198218577,7.35190159762477
2304277,Ereré - CE,2015,80,39,7104.0,41,11.26126126126126,5.489864864864865,5.771396396396397
2304277,Ereré - CE,2016,76,34,7134.0,42,10.653209980375667,4.765909728062798,5.887300252312868
2304277,Ereré - CE,2017,68,52,7163.0,16,9.493229093955048,7.259528130671506,2.2337009632835407
2304277,Ereré - CE,2018,100,46,7211.0,54,13.867702121758425,6.379142976008875,7.488559145749549
2304277,Ereré - CE,2019,74,53,7198.0,21,10.280633509308142,7.3631564323423175,2.917477076965824
2304277,Ereré - CE,2020,78,36,7225.0,42,10.795847750865052,4.982698961937716,5.813148788927336
2304277,Ereré - CE,2021,71,48,7254.0,23,9.787703336090432,6.6170388751033915,3.170664460987042
2304277,Ereré - CE,2022,70,46,,24,,,
2304277,Ereré - CE,2023,47,45,,2,,,
2304277,Ereré - CE,2024,65,49,6393.0,16,10.167370561551698,7.664633192554357,2.502737368997341
2304285,Eusébio - CE,2014,950,205,50308.0,745,18.883676552436988,4.074898624473245,14.808777927963742
2304285,Eusébio - CE,2015,1190,279,51127.0,911,23.275373090539244,5.456999237193655,17.81837385334559
2304285,Eusébio - CE,2016,1207,255,51913.0,952,23.25043823319785,4.912064415464335,18.338373817733515
2304285,Eusébio - CE,2017,1279,323,52667.0,956,24.28465642622515,6.132872576755843,18.151783849469307
2304285,Eusébio - CE,2018,1349,278,52880.0,1071,25.510590015128592,5.257186081694402,20.25340393343419
2304285,Eusébio - CE,2019,1332,290,53618.0,1042,24.842403670409194,5.408631429743743,19.433772240665448
2304285,Eusébio - CE,2020,1207,379,54337.0,828,22.21322487439498,6.9749894178920435,15.238235456502935
2304285,Eusébio - CE,2021,1200,428,55035.0,772,21.804306350504227,7.776869265013174,14.027437085491052
2304285,Eusébio - CE,2022,1148,346,,802,,,
2304285,Eusébio - CE,2023,1185,346,,839,,,
2304285,Eusébio - CE,2024,1260,380,80304.0,880,15.690376569037657,4.73201833034469,10.958358238692966
2304301,Farias Brito - CE,2014,241,107,18937.0,134,12.726408618049321,5.650314199714844,7.076094418334477
2304301,Farias Brito - CE,2015,289,94,18861.0,195,15.322623402788823,4.983829065266953,10.33879433752187
2304301,Farias Brito - CE,2016,206,124,18789.0,82,10.963861834051839,6.599606152536058,4.364255681515781
2304301,Farias Brito - CE,2017,258,124,18720.0,134,13.782051282051281,6.6239316239316235,7.158119658119658
2304301,Farias Brito - CE,2018,275,125,18882.0,150,14.56413515517424,6.6200614341701085,7.944073721004131
2304301,Farias Brito - CE,2019,259,137,19450.0,122,13.316195372750641,7.043701799485861,6.272493573264781
2304301,Farias Brito - CE,2020,230,170,19389.0,60,11.862396204033214,8.767858063850637,3.0945381401825776
2304301,Farias Brito - CE,2021,237,164,19330.0,73,12.260734609415417,8.484221417485774,3.7765131919296433
2304301,Farias Brito - CE,2022,193,153,,40,,,
2304301,Farias Brito - CE,2023,207,141,,66,,,
2304301,Farias Brito - CE,2024,190,142,18557.0,48,10.23872393166999,7.6520989384059925,2.5866249932639978
2304350,Forquilha - CE,2014,320,147,23276.0,173,13.748066678123388,6.315518130262932,7.432548547860457
2304350,Forquilha - CE,2015,331,120,23544.0,211,14.058783554196399,5.096839959225281,8.961943594971117
2304350,Forquilha - CE,2016,311,147,23801.0,164,13.066677870677703,6.176211083567917,6.890466787109785
2304350,Forquilha - CE,2017,315,123,24047.0,192,13.099347111905852,5.114983157982285,7.984363953923566
2304350,Forquilha - CE,2018,327,169,24169.0,158,13.529728164177252,6.99242831726592,6.537299846911333
2304350,Forquilha - CE,2019,323,172,24218.0,151,13.337187216120242,7.102155421587249,6.235031794532992
2304350,Forquilha - CE,2020,323,213,24452.0,110,13.209553410763945,8.710943890070343,4.498609520693604
2304350,Forquilha - CE,2021,270,204,24680.0,66,10.94003241491086,8.26580226904376,2.674230145867099
2304350,Forquilha - CE,2022,247,157,,90,,,
2304350,Forquilha - CE,2023,249,176,,73,,,
2304350,Forquilha - CE,2024,231,153,25127.0,78,9.193298045926692,6.089067536912484,3.104230509014208
2304400,Fortaleza - CE,2014,37027,16825,2571896.0,20202,14.39677187569015,6.541866389620731,7.854905486069422
2304400,Fortaleza - CE,2015,38352,16125,2591188.0,22227,14.800933008334402,6.2230143084947915,8.57791869983961
2304400,Fortaleza - CE,2016,36268,15121,2609716.0,21147,13.897297636984256,5.7941170610135355,8.103180575970718
2304400,Fortaleza - CE,2017,35362,17344,2627482.0,18018,13.458512750991252,6.600996695695727,6.857516055295526
2304400,Fortaleza - CE,2018,34650,15845,2643247.0,18805,13.108877074295364,5.994521132531315,7.11435594176405
2304400,Fortaleza - CE,2019,33524,14939,2669342.0,18585,12.558900283290788,5.596510301040482,6.962389982250308
2304400,Fortaleza - CE,2020,30828,20430,2686612.0,10398,11.474675167087767,7.604373091462407,3.87030207562536
2304400,Fortaleza - CE,2021,30431,21187,2703391.0,9244,11.256603280842468,7.8371941017781,3.4194091790643677
2304400,Fortaleza - CE,2022,29057,17509,,11548,,,
2304400,Fortaleza - CE,2023,28738,16075,,12663,,,
2304400,Fortaleza - CE,2024,27447,16697,2574412.0,10750,10.661463666266316,6.485752863178077,4.175710803088239
2304459,Fortim - CE,2014,166,80,15781.0,86,10.51897851847158,5.0693872378176295,5.449591280653951
2304459,Fortim - CE,2015,150,56,15951.0,94,9.403799134850479,3.5107516770108456,5.893047457839634
2304459,Fortim - CE,2016,181,75,16115.0,106,11.231771641327956,4.654049022649706,6.5777226186782505
2304459,Fortim - CE,2017,193,87,16272.0,106,11.86086529006883,5.346607669616519,6.514257620452311
2304459,Fortim - CE,2018,189,102,16357.0,87,11.554686067127223,6.235862321941676,5.318823745185547
2304459,Fortim - CE,2019,216,90,16480.0,126,13.106796116504855,5.461165048543689,7.645631067961165
2304459,Fortim - CE,2020,184,86,16631.0,98,11.063676267211834,5.171066081414226,5.892610185797607
2304459,Fortim - CE,2021,224,128,16776.0,96,13.35240820219361,7.629947544110634,5.7224606580829755
2304459,Fortim - CE,2022,212,116,,96,,,
2304459,Fortim - CE,2023,211,108,,103,,,
2304459,Fortim - CE,2024,200,116,18052.0,84,11.079104808331486,6.425880788832263,4.653224019499224
2304509,Frecheirinha - CE,2014,279,83,13473.0,196,20.70808283233133,6.16046908632079,14.547613746010539
2304509,Frecheirinha - CE,2015,260,100,13541.0,160,19.20094527730596,7.384978952809984,11.815966324495976
2304509,Frecheirinha - CE,2016,230,101,13606.0,129,16.90430692341614,7.423195648978392,9.481111274437747
2304509,Frecheirinha - CE,2017,271,100,13669.0,171,19.825883385763408,7.315824127587972,12.510059258175433
2304509,Frecheirinha - CE,2018,271,78,13758.0,193,19.69763046954499,5.6694286960313995,14.028201773513592
2304509,Frecheirinha - CE,2019,266,112,14072.0,154,18.902785673678228,7.959067652075044,10.943718021603184
2304509,Frecheirinha - CE,2020,267,114,14134.0,153,18.890618367058156,8.065657280316966,10.824961086741192
2304509,Frecheirinha - CE,2021,240,111,14195.0,129,16.907361747094047,7.819654808030997,9.08770693906305
2304509,Frecheirinha - CE,2022,214,122,,92,,,
2304509,Frecheirinha - CE,2023,251,103,,148,,,
2304509,Frecheirinha - CE,2024,236,122,16362.0,114,14.42366458868109,7.456301185674123,6.967363403006967
2304608,General Sampaio - CE,2014,96,37,6679.0,59,14.373409192992964,5.539751459799371,8.833657733193593
2304608,General Sampaio - CE,2015,99,39,6763.0,60,14.638474049977821,5.766671595445808,8.871802454532013
2304608,General Sampaio - CE,2016,104,52,6845.0,52,15.193571950328707,7.596785975164353,7.596785975164353
2304608,General Sampaio - CE,2017,119,48,6922.0,71,17.191563132042763,6.9344120196475005,10.257151112395261
2304608,General Sampaio - CE,2018,136,42,6956.0,94,19.551466359977,6.037952846463485,13.513513513513514
2304608,General Sampaio - CE,2019,127,41,7618.0,86,16.671042268311894,5.38199002362825,11.289052244683644
2304608,General Sampaio - CE,2020,113,66,7694.0,47,14.686768910839614,8.57811281518066,6.108656095658955
2304608,General Sampaio - CE,2021,92,51,7767.0,41,11.844985193768506,6.5662417921977605,5.278743401570748
2304608,General Sampaio - CE,2022,100,60,,40,,,
2304608,General Sampaio - CE,2023,108,64,,44,,,
2304608,General Sampaio - CE,2024,83,56,6924.0,27,11.987290583477758,8.087810514153668,3.89948006932409
2304657,Graça - CE,2014,143,97,15287.0,46,9.354353372146267,6.345260679008308,3.0090926931379602
2304657,Graça - CE,2015,167,113,15294.0,54,10.919314763959724,7.388518373218256,3.5307963907414672
2304657,Graça - CE,2016,192,109,15300.0,83,12.549019607843137,7.124183006535948,5.42483660130719
2304657,Graça - CE,2017,166,104,15307.0,62,10.844711569869995,6.794277128111322,4.050434441758672
2304657,Graça - CE,2018,169,106,15423.0,63,10.957660636711404,6.8728522336769755,4.08480840303443
2304657,Graça - CE,2019,181,121,14399.0,60,12.570317383151608,8.403361344537815,4.166956038613793
2304657,Graça - CE,2020,184,151,14407.0,33,12.771569375997778,10.48101617269383,2.2905532033039493
2304657,Graça - CE,2021,195,133,14415.0,62,13.52757544224766,9.226500173430454,4.301075268817204
2304657,Graça - CE,2022,156,114,,42,,,
2304657,Graça - CE,2023,161,151,,10,,,
2304657,Graça - CE,2024,132,141,14174.0,-9,9.31282630167913,9.947791731339072,-0.6349654296599407
2304707,Granja - CE,2014,664,223,53682.0,441,12.369136768376736,4.154092619500019,8.215044148876718
2304707,Granja - CE,2015,791,268,53918.0,523,14.670425460885047,4.970510775622241,9.699914685262806
2304707,Granja - CE,2016,748,274,54146.0,474,13.81450153289255,5.060392272744062,8.754109260148487
2304707,Granja - CE,2017,789,268,54365.0,521,14.513013887611516,4.929642233054355,9.58337165455716
2304707,Granja - CE,2018,842,267,54729.0,575,15.384896489977892,4.878583566299403,10.506312923678488
2304707,Granja - CE,2019,771,317,54748.0,454,14.082706217578725,5.790165850807335,8.292540366771389
2304707,Granja - CE,2020,751,344,54962.0,407,13.663986026709363,6.258869764564608,7.405116262144754
2304707,Granja - CE,2021,719,365,55170.0,354,13.032445169476164,6.615914446257024,6.416530723219141
2304707,Granja - CE,2022,687,295,,392,,,
2304707,Granja - CE,2023,706,329,,377,,,
2304707,Granja - CE,2024,677,342,55633.0,335,12.169036363309546,6.14743048190822,6.021605881401326
2304806,Granjeiro - CE,2014,53,22,4531.0,31,11.69719708673582,4.855440300154491,6.841756786581329
2304806,Granjeiro - CE,2015,70,8,4494.0,62,15.576323987538942,1.7801513128615931,13.796172674677347
2304806,Granjeiro - CE,2016,71,24,4459.0,47,15.922852657546535,5.382372729311506,10.540479928235031
2304806,Granjeiro - CE,2017,80,22,4425.0,58,18.07909604519774,4.971751412429379,13.107344632768362
2304806,Granjeiro - CE,2018,83,20,4469.0,63,18.572387558737972,4.475274110539271,14.097113448198701
2304806,Granjeiro - CE,2019,79,26,4844.0,53,16.308835672997525,5.36746490503716,10.941370767960363
2304806,Granjeiro - CE,2020,84,25,4814.0,59,17.449106771915247,5.19318653926049,12.255920232654757
2304806,Granjeiro - CE,2021,76,27,4784.0,49,15.88628762541806,5.6438127090301,10.24247491638796
2304806,Granjeiro - CE,2022,60,33,,27,,,
2304806,Granjeiro - CE,2023,71,26,,45,,,
2304806,Granjeiro - CE,2024,63,26,4960.0,37,12.701612903225806,5.241935483870968,7.459677419354839
2304905,Groaíras - CE,2014,143,65,10759.0,78,13.291198066734827,6.041453666697648,7.249744400037178
2304905,Groaíras - CE,2015,129,86,10847.0,43,11.892689222826588,7.928459481884392,3.964229740942196
2304905,Groaíras - CE,2016,124,62,10931.0,62,11.343884365565822,5.671942182782911,5.671942182782911
2304905,Groaíras - CE,2017,129,72,11012.0,57,11.714493280058118,6.538321830730113,5.176171449328006
2304905,Groaíras - CE,2018,129,80,11076.0,49,11.646803900325027,7.222824124232575,4.423979776092453
2304905,Groaíras - CE,2019,158,74,11068.0,84,14.275388507408746,6.685941452837008,7.589447054571739
2304905,Groaíras - CE,2020,144,102,11144.0,42,12.921751615218952,9.152907394113424,3.7688442211055273
2304905,Groaíras - CE,2021,115,121,11219.0,-6,10.250467956145823,10.785274979944738,-0.5348070237989125
2304905,Groaíras - CE,2022,111,103,,8,,,
2304905,Groaíras - CE,2023,105,112,,-7,,,
2304905,Groaíras - CE,2024,90,111,11313.0,-21,7.955449482895784,9.811721028904799,-1.8562715460090162
2304954,Guaiúba - CE,2014,326,86,25581.0,240,12.743833313787578,3.3618701379930416,9.381963175794535
2304954,Guaiúba - CE,2015,311,128,25841.0,183,12.035137959057312,4.953368677682753,7.08176928137456
2304954,Guaiúba - CE,2016,359,130,26091.0,229,13.759533938906136,4.9825610363726955,8.77697290253344
2304954,Guaiúba - CE,2017,343,137,26331.0,206,13.026470699935437,5.202992670236603,7.823478029698833
2304954,Guaiúba - CE,2018,352,134,26472.0,218,13.297068600785735,5.061952251435479,8.235116349350257
2304954,Guaiúba - CE,2019,353,141,26064.0,212,13.543585021485574,5.4097605893186005,8.133824432166973
2304954,Guaiúba - CE,2020,323,178,26290.0,145,12.286040319513122,6.7706352225180675,5.515405096995055
2304954,Guaiúba - CE,2021,306,175,26508.0,131,11.543684925305568,6.601780594537498,4.94190433076807
2304954,Guaiúba - CE,2022,264,153,,111,,,
2304954,Guaiúba - CE,2023,233,135,,98,,,
2304954,Guaiúba - CE,2024,235,146,25085.0,89,9.368148295794299,5.820211281642416,3.547937014151884
2305001,Guaraciaba do Norte - CE,2014,649,225,38995.0,424,16.643159379407617,5.76997050903962,10.873188870367995
2305001,Guaraciaba do Norte - CE,2015,638,263,39151.0,375,16.29588005414932,6.717580649280989,9.57829940486833
2305001,Guaraciaba do Norte - CE,2016,638,251,39301.0,387,16.233683621281898,6.386605938780184,9.847077682501718
2305001,Guaraciaba do Norte - CE,2017,675,261,39445.0,414,17.11243503612625,6.616808213968818,10.495626822157435
2305001,Guaraciaba do Norte - CE,2018,614,266,39713.0,348,15.460932188452144,6.698058570241482,8.76287361821066
2305001,Guaraciaba do Norte - CE,2019,713,287,40642.0,426,17.54342798090645,7.061660351360661,10.48176762954579
2305001,Guaraciaba do Norte - CE,2020,664,320,40784.0,344,16.28089446841899,7.8462142016477046,8.434680266771283
2305001,Guaraciaba do Norte - CE,2021,680,339,40921.0,341,16.617384716893525,8.284255027980743,8.333129688912782
2305001,Guaraciaba do Norte - CE,2022,597,331,,266,,,
2305001,Guaraciaba do Norte - CE,2023,562,282,,280,,,
2305001,Guaraciaba do Norte - CE,2024,574,291,44294.0,283,12.95886576059963,6.56973856504267,6.38912719555696
2305100,Guaramiranga - CE,2014,79,31,3812.0,48,20.72402938090241,8.13221406086044,12.591815320041974
2305100,Guaramiranga - CE,2015,74,41,3720.0,33,19.89247311827957,11.021505376344086,8.870967741935484
2305100,Guaramiranga - CE,2016,72,34,3632.0,38,19.823788546255507,9.361233480176212,10.462555066079295
2305100,Guaramiranga - CE,2017,75,21,3547.0,54,21.144629264166902,5.920496193966732,15.22413307020017
2305100,Guaramiranga - CE,2018,79,46,3595.0,33,21.974965229485395,12.795549374130736,9.179415855354659
2305100,Guaramiranga - CE,2019,71,30,5193.0,41,13.672251107259772,5.7770075101097635,7.89524359715001
2305100,Guaramiranga - CE,2020,74,33,5132.0,41,14.419329696024942,6.430241621200311,7.989088074824629
2305100,Guaramiranga - CE,2021,78,30,5073.0,48,15.37551744529864,5.913660555884093,9.461856889414548
2305100,Guaramiranga - CE,2022,73,50,,23,,,
2305100,Guaramiranga - CE,2023,59,45,,14,,,
2305100,Guaramiranga - CE,2024,84,47,5819.0,37,14.435470012029558,8.076989173397491,6.358480838632067
2305209,Hidrolândia - CE,2014,248,133,19970.0,115,12.418627941912868,6.659989984977466,5.758637956935403
2305209,Hidrolândia - CE,2015,227,137,20055.0,90,11.31887309897781,6.831214161057093,4.487658937920718
2305209,Hidrolândia - CE,2016,222,153,20136.0,69,11.025029797377831,7.598331346841478,3.4266984505363527
2305209,Hidrolândia - CE,2017,209,148,20215.0,61,10.338857284194905,7.321296067276775,3.01756121691813
2305209,Hidrolândia - CE,2018,263,139,20352.0,124,12.922562893081762,6.829795597484277,6.0927672955974845
2305209,Hidrolândia - CE,2019,239,127,19978.0,112,11.963159475422966,6.356992691961158,5.606166783461807
2305209,Hidrolândia - CE,2020,214,136,20053.0,78,10.671719942153294,6.782027626789009,3.8896923153642846
2305209,Hidrolândia - CE,2021,223,142,20126.0,81,11.080194772930538,7.055550034780881,4.024644738149656
2305209,Hidrolândia - CE,2022,220,127,,93,,,
2305209,Hidrolândia - CE,2023,159,123,,36,,,
2305209,Hidrolândia - CE,2024,192,162,18225.0,30,10.534979423868313,8.88888888888889,1.646090534979424
2305233,Horizonte - CE,2014,1083,284,62002.0,799,17.467178478113606,4.580497403309571,12.886681074804038
2305233,Horizonte - CE,2015,1227,311,63365.0,916,19.364002209421603,4.908072279649649,14.455929929771957
2305233,Horizonte - CE,2016,1168,307,64673.0,861,18.060086898705798,4.746957772176952,13.313129126528844
2305233,Horizonte - CE,2017,1194,337,65928.0,857,18.11066618128868,5.111636937264895,12.999029244023784
2305233,Horizonte - CE,2018,1304,321,66114.0,983,19.72350788032792,4.855250022688084,14.868257857639833
2305233,Horizonte - CE,2019,1204,348,67337.0,856,17.880214443767912,5.168035404012653,12.712179039755261
2305233,Horizonte - CE,2020,1138,470,68529.0,668,16.606108362882868,6.858410308044769,9.747698054838098
2305233,Horizonte - CE,2021,1116,554,69688.0,562,16.014234875444842,7.949718746412582,8.064516129032258
2305233,Horizonte - CE,2022,1053,416,,637,,,
2305233,Horizonte - CE,2023,1078,385,,693,,,
2305233,Horizonte - CE,2024,1036,414,79934.0,622,12.960692571371382,5.179272900142618,7.781419671228764
2305266,Ibaretama - CE,2014,200,67,13172.0,133,15.183723048891588,5.086547221378682,10.097175827512906
2305266,Ibaretama - CE,2015,205,77,13188.0,128,15.544434334243252,5.8386411889596594,9.705793145283591
2305266,Ibaretama - CE,2016,204,80,13203.0,124,15.45103385594183,6.059228963114444,9.39180489282739
2305266,Ibaretama - CE,2017,199,79,13218.0,120,15.055227719776063,5.97669844151914,9.078529278256923
2305266,Ibaretama - CE,2018,212,68,13317.0,144,15.91950138920177,5.106255162574153,10.813246226627617
2305266,Ibaretama - CE,2019,195,72,13353.0,123,14.603459896652437,5.3920467310716695,9.211413165580767
2305266,Ibaretama - CE,2020,194,93,13369.0,101,14.511182586580896,6.9563916523300175,7.554790934250878
2305266,Ibaretama - CE,2021,171,109,13385.0,62,12.775494957041463,8.143444153903625,4.63205080313784
2305266,Ibaretama - CE,2022,172,96,,76,,,
2305266,Ibaretama - CE,2023,157,82,,75,,,
2305266,Ibaretama - CE,2024,139,107,12191.0,32,11.401853826593388,8.776966614715773,2.6248872118776148
2305308,Ibiapina - CE,2014,329,154,24555.0,175,13.3984931785787,6.271635104866626,7.126858073712075
2305308,Ibiapina - CE,2015,374,156,24649.0,218,15.173029331818736,6.328857154448456,8.844172177370279
2305308,Ibiapina - CE,2016,349,161,24739.0,188,14.107280003233761,6.507942924127895,7.599337079105865
2305308,Ibiapina - CE,2017,339,175,24825.0,164,13.65558912386707,7.049345417925478,6.6062437059415915
2305308,Ibiapina - CE,2018,384,166,24995.0,218,15.363072614522904,6.641328265653131,8.721744348869773
2305308,Ibiapina - CE,2019,363,173,24997.0,190,14.521742609113094,6.920830499659959,7.600912109453135
2305308,Ibiapina - CE,2020,384,172,25082.0,212,15.309783908779202,6.8575073758073515,8.452276532971853
2305308,Ibiapina - CE,2021,381,188,25165.0,193,15.140075501688854,7.470693423405524,7.66938207828333
2305308,Ibiapina - CE,2022,372,184,,188,,,
2305308,Ibiapina - CE,2023,336,189,,147,,,
2305308,Ibiapina - CE,2024,313,181,24649.0,132,12.698283906040812,7.343097083045966,5.355186822994847
2305332,Ibicuitinga - CE,2014,157,64,12012.0,93,13.07026307026307,5.328005328005328,7.742257742257742
2305332,Ibicuitinga - CE,2015,180,63,12130.0,117,14.83924154987634,5.193734542456719,9.64550700741962
2305332,Ibicuitinga - CE,2016,152,65,12242.0,87,12.416271851004739,5.3095899362849215,7.106681914719817
